,id,title,company_id,intro,category_id,level,recommendPerson,tool,activity,time,grade,thumbnail,createdAt
612,1942,골드러시,473,만주에 있는 독립군으로부터 평범하게 살고 있는 우리에게 민족자산을 수탈한 조선총독부의 은행을 털자는 제안을 받는다. 우리의 장점은 오직하나 삽질뿐이다.,18,5,2,0,2,60,3.5,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/117c1173-8c1d-4d18-86eb-fc6ca764319c.jpg,2021-11-25
613,1943,작전명쉐도우,473,태평양전쟁 중 미군은 잠수정을 이용하여 적진에 있는 아군의 첩보요원을 안전지대로 후송하는 작전계획을 세운다.,4,3,2,1,0,60,3.4,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/18ff79e2-97f6-46ce-a99a-ca169de33e58.jpg,2021-11-25
614,1944,협곡의메아리,473,기나긴 가뭄으로 멸망위기에 처한 부족은 뜻밖의 우물을 발견한다. 하지만 우물은 무너진 협곡의 돌무더기에 가로막혀 흐르지 못한다.,18,3,2,1,0,60,3.4,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/22d965db-ec4f-48bc-9842-84d97d9c5a02.jpg,2021-11-25
615,1945,히어로,473,"소방관이 꿈이었던 주인공은 지진재난으로 폐허가 된 도시에서 소방관을 도와 위험에 빠진 사람들을 구출하고 소방차에 구호품을 실어 피해지역으로 출동을 한다. *해당 테마의 장르는 ""...",7,3,2,0,0,60,3.2,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/48fdf62d-0418-4135-9965-fb787db5dbb8.jpg,2021-11-25
616,1958,서대문형무소,468,독립 운동 중 억울하게 수감된 독립 운동가 당신. 당신은 한 시간 후에 전기의자에서 죽음을 맞이할 운명에 처한다. 당신을 구하기 위해 모인 이들이 일본 순사들의 눈을 피해 감옥에 잠입하고...,10,3,2,0,0,60,2.3,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/5b09e30d-0983-4ca2-a5e1-6796cd8851a9.jpg,2021-11-25
617,1959,X-File,406,"기자인 당신 산책을 즐기던 도중 하늘에 나타난 미확인비행물체를 우연히 찍게 되었다. 특종을 터뜨릴 생각으로 부풀어 있던것도 잠시, 의문의 누군가에게 급습을 당해 정신을 잃었고, 깨어나...",4,4,2,0,0,60,2.4,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/e48e3cd7-c4bc-4120-8087-6eda4c88d0a2.jpg,2021-11-25
618,1961,제이콥,213,수 많은 창의적인 방탈출을 기획하여 해외로 수출까지 보낼 정도로 명망있는 제이콥은 노벨탈출상 후보에 오른다. 그는 노벨탈출상을 받기 위해서는 혼자만의 힘으로 어렵다 판단해 파트너를...,5,5,2,0,0,60,3.8,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/423c6fba-465f-45b0-beba-f3bf1d3b35fd.jpg,2021-11-25
619,1962,기억상실,453,"그간 있었던 일들이 아무것도 기억나지 않는다
마치 머릿속에 뿌연 연기만 가득 찬 기분.
점점 더 심해지는 두통만큼 주변 사람도, 내가 처한 상황도, 심지어는 내가 사랑하는 여자친구까지도 모든 게 다 의심스러워지고 있다.

도대체 내게 무슨일이 벌어지고 있는거지?

",7,3,3,2,0,60,2.9,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/a59fd17c-c5be-4c8b-89c0-f63e8753164f.jpg,2021-11-25
620,1967,강력 1반 : 추격자,131,"“토막 연쇄살인범.. 단서 하나 없어..또 신체 일부만 발견“

4월 11일. 20대 여성 건영군 인근 야산에서 변사체로 발견.
7월 18일. 20대 여성 건영군 저수지에서 머리만 발견.
비 오는 날, 단발머리 젊은 여성, 토막살인…

‘ 연쇄살인 ’

희대의 연쇄살인",1,3,2,0,0,60,2.4,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/82dbf41c-f8e2-4b29-8115-58511b8ae2d4.jpg,2021-11-25
621,1968,해리포터의 모험: 마법모자의 위기,463,"오랫동안 염원해왔던 바람 ‘호그와트 마법학교 입학’

당신은 그 꿈을 이제 코 앞에 두고 있다.
입학식 하루 전 호그와트로 향하는 마법기차를 기다리고 있는 당신.
그런데 기차역에서 4개의 기숙사를 지정해주는 마법모자 ‘솔팅 햇’이 사고를 당했다는 소식을 듣는다.
그래서",3,2,3,2,1,60,3.4,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/dee4ebc1-62c0-43f0-9889-4951816cd510.jpg,2021-11-25
622,1969,검은사원,463,"검은사원의 비밀을 풀 수 있을까..?

깊은 산 속에 덕망 높은 큰 스님이 계시는 사원, 천년 사원이 있다.
큰 스님의 가르침을 받고자 많은 사람들이 천년 사원으로 향했지만
어느날 부터인가 다시 돌아온 사람은 없었다.
겨우 목숨만 건져 돌아온 사람들은 하나같이 실성한 ",1,3,4,2,2,75,3.4,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/81edf6f2-9cff-4caa-9d8b-45ed83ebd992.jpg,2021-11-25
623,1970,피노키오 대탈출,463,"인형 제작가 제페토의 오랜꿈이 이루어졌다.

바로 푸른요정의 마법으로 목각인형 피노키오가 살아서 움직인것이다.
요정은 피노키오에게 그가 착하고 용감한 아이라는걸 증명할 수 있다면 진짜 소년이 될 것이라 얘기한다.

과연 목각인형 피노키오는 착하고 용감한 아이가 되어 진",3,2,3,2,0,60,3.3,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/10a2d17b-675d-4079-a491-e63d13099562.jpg,2021-11-25
624,1971,복희네 사진관,463,"그시절, 복희네 사진관에서는 무슨일이 있었던걸까..?

일제강점기로부터 광복을 맞은 지 어느덧 몇 십 년이 지난 오늘, 한 젊은 커플이 우연히 사진관 앞을 지나간다.
'복희네 사진관'이라는 간판에 맞게 복고풍으로 지어진 사진관이 자아내는 알 수 없는 분위기와 호기심에 ",12,3,3,2,1,60,3.4,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/6cc5f6a2-5438-436b-8b76-676806051db2.jpg,2021-11-25
625,1973,피아노,463,"내 이름은 주다솔, 피아노 천재다. 피아노, 난 피아노와 함께라면 언제든 행복한데. 하지만 요새 슬럼프인가? 왜 자꾸 실수를 반복하지? 오랜 나의 꿈 피아니스트.. 난 그 꿈을 이룰 수 있을까?",12,3,3,0,0,60,3.2,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/cdf7e2e4-f36e-4050-b6d5-dd410f0e96a7.jpg,2021-11-25
626,1974,성역전설,463,"당신의 이름은 래아!!!!! 신의 후손 “내피림” 종족이다

욕심많은 인간은 신의 능력을 가지고 있는 내피림들을 시기 질투한다.
인간들은 선한 마음의 내피림들을 속여, 그들의 능력을 성전에 봉인했고, 더 큰 욕심에 내피림들을 지배하려 한다.

인간이 시작한 두 종족간의",3,3,3,2,2,75,3.5,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/368ac631-ece9-4826-8606-18e4db909c44.jpg,2021-11-25
627,1976,편지,88,대전의 학교로 전학오게된 신유정. 유정이는 전학온 학교에서…,2,2,3,0,1,60,3.4,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/37d26a75-8baa-473f-b8fe-a2e5e09a6a4d.jpg,2021-11-25
628,1977,1990,88,1990년 그때의 진실은....,5,3,2,0,0,60,3.0,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/20797500-5e32-40e2-98a3-60c5f6266d7a.png,2021-11-25
629,1980,공조,164,"대통령 이외에는 가족조차도 당신의 실체를 모르는 가운데
여행객으로 위장한 뒤 그곳으로 향한다
조국을 위해 굳은 신념으로 모든 것을 걸고 맡은 임무를 수행하려 하는데 고위간부로부터 연행 감금된다
당신은 과연 맡은 임무를 수행하고 돌아올 수 있을까?",4,5,2,0,0,60,2.5,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/ad847e1a-4ffc-4114-8b84-3da403395fb9.jpg,2021-11-25
630,1981,춘향전,166,변사또의 수청을 거절하여 옥에 갇힌 춘향이. 당신은 제한 된 시간 안에 춘향이를 찾아 그녀의 소원을 풀어 줄 수 있는가?,17,3,2,0,0,60,2.7,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/6e1562a7-7ea9-484f-8265-9b75f71b829a.png,2021-11-25
631,1986,괴도루키,392,"루키등급의 초보도둑, 괴도등급으로 승급하기 위해 도둑시험을 치른다.",4,2,2,1,0,60,3.5,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/e9181269-527d-4423-bcaf-75baf3212f83.jpg,2021-11-25
632,2004,피의 일요일,476,"새로 이사 오게 된 시골의 한 마을
이곳에서 사귀게 된 내 가장 친한 친구인 유정이를 따라다니고 있는 우리교회
마을 사람들과 친해질 수도 있고 의지할 수도 있어서 너무 좋았다.
하지만 교회에 다니던 사람들이 하나둘씩 세례를 받고 나면 모습을 보이지 않았다..
나와 유정",1,4,2,0,0,60,2.5,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/e663f3d4-b2cb-4d28-b6ff-01c02ba6bae5.jpg,2021-11-25
633,2006,도둑들#2 : 다이아몬드 블루문,476,"베일의 감춰진 범죄자 "" X ""

그에게 또 다시 의뢰가 들어왔다.

이번엔 희대의 다이아몬드 < 블루문 > 이다.

수집가 모린스미스에 금고에는 빅토리아 여왕의 < 블루문 > 이 보관 되어있다.
최고의 전문가들이 세팅한 금고시스템을 열수 있는 사람은 오직 금고를 설계",4,3,2,0,1,60,2.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/e05315b3-85f0-4351-893b-bafbfa8f6256.jpg,2021-11-25
634,2007,랑슈 뷰티연구소,477,당신의 아름다움을 찾아드립니다.,1,3,2,1,1,60,3.5,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/d79ea80b-0ce7-49c6-9d1e-fe39747518dc.jpg,2021-11-25
635,2011,숙제,478,"이 정도 쯤이야, 별거 아니었는...데?",11,3,2,0,0,60,3.4,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/f3bb88e2-e545-4728-8ca6-891540268f34.jpg,2021-11-25
636,2013,루시드 드리밍,479,"당신은 이사를 하면서부터 같은 꿈을 매일 꾸게 된다.
매일 꾸는 꿈으로",6,4,2,0,0,60,2.4,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/34a12dd1-4456-48b2-891e-b1b95ee8b758.jpg,2021-11-25
637,2014,의뢰인,479,"당신은 유명한 사립탐정이다.
어느 날 누군가 자신을 납치하려고 한다는 의뢰를 받고
의뢰인의 집을 찾아갔는데 의뢰인은 없고 쪽지 한 장이 놓여져 있었다.
범인이 남긴 쪽지에는 1시간 안에 돈을 가져오지 않으면
의뢰인을 살해한다는 내용이 적혀있었다.
의뢰인의 숨겨놓은 돈을",9,3,2,0,0,60,2.2,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/276d9b0f-5171-4b64-a35f-f731a23a89b1.jpg,2021-11-25
638,2015,최후의 만찬,479,"유명한 맛집블로거 k의 집으로 식사 초대를 받은 당신은
그 집에 도착한 순간 이상한 느낌을 받는다
그가 차린 음식은 인육으로 만든 음식이였다.
'어떻게 하지?'
알고 보니 그는 인육을 먹는 살인범...
그가 수면제가 든 술을 권했고 거절할 수 없었던 당신은
먹는 척을 ",1,4,2,0,0,60,2.3,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/b679e54e-c9f5-4434-9e6d-09bb10f8e02e.jpg,2021-11-25
639,2016,절대반지의 비밀,479,"전설에 의하면 어둠의 힘이 깃들어져 있는 절대반지가 있다고 한다.
악의 무리들이 그 반지를 손에 넣으려고 한다.
반지원정대를 결성한 당신들은 1000년에 딱 한번, 1시간만 열린다는 문으로
들어가자 신비한 세계와 마주하게 되고
신비한 세계에 도착한 당신들은 절대반지를 ",3,3,2,0,0,60,2.2,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/5246b675-9ad3-4310-9b7e-35490ce802df.png,2021-11-25
640,2017,하울의 안움직이는 성,479,"나는 마법사를 도와주어 나쁜 마녀에게
저주를 받아 노인이 되었다.
마법사의 집에 들어가 저주를 풀 수 있는 방법을 찾아야한다.
신기한 게 많지만 눈 돌릴 시간이 없다.
어서 빨리 저주를 풀지 못하면 영원히 할머니가 되고 만다.
저주를 풀고 이 집에서 나갈 수 있을까?",3,3,2,0,0,60,2.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/bea436bb-083f-447b-aa46-c1eee7c2a0a1.jpg,2021-11-25
641,2018,LOST KINGDOM : 잊혀진 전설,480,"누가 이런 편지를 보낸 거지?
’아틀란티스는 여기에 묻혀있다.’

아틀란티스는 없어.
몇 년간 연구했지만 실마리도 못 찾았는데..

아틀란티스는 여기에 묻혀있다... 아틀란티스는…

 그래, 마지막으로 한 번만 더 믿어보자.",18,3,2,1,2,60,3.9,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/a62e1227-1f2d-46ca-b3f0-c0f800e6a47b.jpg,2021-11-25
642,2019,강남목욕탕,480,"“한 번 들어갔다 나오면 무조건 100% 피로가 회복되는 1인 강남목욕탕”

 중요한 경기를 앞두고 완벽한 컨디션 관리를 위해서 강남목욕탕에 방문했는데,
아뿔사! 오늘이 강남목욕탕 휴일이라니…
이대로 돌아갈 순 없다.

어떻게든 들어가서 최고의 컨디션을 만들어 나와야 ",11,2,2,1,2,60,4.2,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/383e5327-4f31-47d2-a2f2-43f66b086c89.jpg,2021-11-25
643,2020,대호시장 살인사건,480,"대호 시장에 위치한 집에서 한 남자의 사체가 발견된다. 
사인은 손목의 상처로 인한 과다출혈이었고,
사체의 곁에서 유서가 발견되었기에 자살이라 보였다.

하지만 이 사건이 단순한 자살이 아닌
교묘하게 계획된 살인이 아닐까 의구심이 들기 시작한 당신은
강력반 동료들과 함",7,4,3,1,2,60,4.3,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/f541db6a-5e9e-48b5-813b-c5a501741ac5.jpg,2021-11-25
644,2021,마음을 그려드립니다,480,"모든 감정에는 고유의 색이 있다는 것을 아시나요?

지치는 일상 속에서 점점 바래져가는 마음들.
그리고 그 마음을 어루만져 주고자 한 사람.

감정의 색을 모아 당신의 '마음을 그려드립니다'.",12,3,3,1,2,60,3.9,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/2582560d-3369-41b0-a540-1f660e440f9e.jpg,2021-11-25
645,2022,Who Are You,148,당신은 최근 발생한 연쇄 살인사건 수사에 투입된다. 더 이상의 피해자가 발생하지 않도록 한시라도 빨리 범인을 검거하라!,7,3,2,0,0,60,2.9,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/d19dff13-9aad-4aa3-82a3-9d80b2cbc304.jpg,2021-11-25
646,2053,비밀의 선물,515,아내가 집으로 돌아오기 한시간 전.그녀를 위한 선물을 준비하자!,2,3,2,1,0,60,3.3,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/88fc28f0-731c-4e2a-9ca7-980136df1574.jpg,2021-11-25
647,2054,우리의 전 사랑,515,자니...?,12,2,3,1,1,60,3.2,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/8f64d6fa-bcbc-4726-ab3d-b9998dbbefe7.jpg,2021-11-25
648,2055,음대출신 김수학,516,"버클리음대 출신, 지금은 망해가는 작은 악기사를 운영중인 우리 아빠 김수학. 아저씨들이랑 고스톱 치러 간다고 나한테 가게를 잠깐 보고 있으라고 했다. 아빠가 오시기 전에 오천원만 훔쳐서 PC방 가야지.",19,3,2,0,2,60,3.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/3edc2b85-9ff1-47af-abff-1a6e69e7e961.jpg,2021-11-25
649,2056,파커4,516,살인마 파커에게 잡혀 온 네 명의 사람. 당신은 이 곳을 탈출해 파커에게서 벗어나야한다.,9,5,4,0,0,80,4.3,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/895e8844-cbea-49c2-8c50-3b1db1b09cc4.jpg,2021-11-25
650,2057,우리 꼰대 진분홍,516,할아버지댁에 심부름을 갔다가 집으로 향하던 중... ‘어라? 내 폰 어딨지?’ 헐... 휴대폰을 두고 와버렸다. 친구들한테 카톡으로 할아버지 꼰대라고 엄청 해놨는데... 폰 잠금도 안 해두고 말이다. 할아버지가 집에 오시기 전에 빨리 폰을 찾아 나와야 한다. ,4,3,2,0,0,60,3.7,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/5d4eb5f9-6fcc-4efe-8bb5-15657b8fe406.jpg,2021-11-25
651,2058,여행,516,"허구헌 날 술만 마시고, 늦게 들어오고, 집안일은 나 몰라라하는 남편. 이제 더이상은 못 참겠다. 기필코 오늘은 떠날거야.",18,3,3,0,2,70,4.1,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/642ea7e7-7e5a-464d-ade1-82ddf656e0a1.jpg,2021-11-25
652,2061,미녀와 야수2,353,"야수와 미녀의 해피엔딩으로 끝난줄 만 알았던 동화속 야수의
성에서 살인사건이 발생했다.
피해자는 바로 성주인 ‘야수’.
과연 성주인 ‘야수’를 죽인 범인은 누구일가?",7,4,2,0,0,60,2.0,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/5f003439-1177-4459-a09d-e013702ccc1b.jpg,2021-11-25
653,2070,꽁노리,516,이따 병후니랑 지후니랑 꽁을 차기로 햇따.,1,2,2,0,1,60,3.5,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/c657f0d7-1804-4b6f-8c0e-ceb6034d671a.jpg,2021-11-25
654,2072,아는사이,348,"친구 사이, 연인 사이, 가까운 사이, 먼 사이. 티격태격 10년째 연애중인 대한민국 268만 번째 커플, 이영미와 강철. 그들의 뻔하고 발칙한 도시로맨스",17,3,2,1,0,60,3.3,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/bb1f37ed-e1a6-4149-927b-0389a8ee036f.jpg,2021-11-25
655,2076,잃어버린 기억,233,"어느 날 갑자기 영문도 모른 채 어느 방에 갇혀버린 한 남자.
방 안에서 잠이 들고 나면 자신의 기억의 일부가 사라진다는 것을 알고
방을 탈출하기 위해 자신의 잃어버린 기억을 찾기 시작한다.",6,3,2,0,0,60,2.4,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/6dcb3124-1cb0-4344-9e6e-31f466d069aa.png,2021-11-25
656,2077,빛과 그림자,353,"세계적인 작가 화이트, 그의 옆에는 그림자와 같은 존재인 블랙이 있었다.
그는 일평생을 천재작가의 그늘에서 사는데..
전세계 독자들을 슬프게 만든 화이트의 죽음,
그 뒤로 언젠가부터 블랙의 소식도 사라지게 되고.
당신은 왠지 이 사건이 화이트의 죽음과 무관하지
않을 거",7,3,2,1,0,60,2.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/765a2275-8f79-4661-b64b-afdaab05e5e5.jpg,2021-11-25
657,2082,아마겟돈,518,지구는 지금 엄청난 속도로 지구를 향해 돌진하는 거대 소행성으로 인해 위험에 쳐해있습니다. 다행히 며칠 전 과학자들이 충돌 예상 궤도를 계산했고 대책을 만들어 냈습니다. 로켓을 소행성...,13,4,2,0,0,60,3.2,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/b6f054a4-ddf8-43a7-96d4-cd980c222a62.jpg,2021-11-25
658,2083,레드림 컴퍼니,515,"지옥에 있는 회사, 레드림 컴퍼니에 다니고 있는 서큐버스 서대리.이번 달 실적이 유난히 저조해서 불안해 하고 있는 와중에 대표가 갑자기 호출을 했다. 서대리는 과연 이 위기를 잘 극복할 수 있을것인가..",15,3,2,1,1,60,3.1,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/c58a7124-7d95-413f-a56f-f6ac59e1758a.jpg,2021-11-25
659,2084,안녕,515,"과로로 쓰러진 당신, 입원 도중 정신을 잃고 낯선 곳에 갇혔다. 여기가 어디지!?",8,3,3,1,1,60,3.2,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/4a600e6d-c301-4566-9066-0dfda3fc4d34.jpg,2021-11-25
660,2085,싸움의 기술:zero,471,액.션.활.극,14,3,2,1,1,60,3.3,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/1cd68e7b-6351-48e3-bf6c-73e2300c1ce5.png,2021-11-25
661,2092,탐정훈련소 : 톱스타 A 피살사건,522,"여러 번의 두드림 끝에 포비아 탐정사무소의 일원으로 일하게 되었다.

이곳의 특이점은 훈련소 시스템! 이전에 발생했던 사건 현장을 재구성한 뒤, 해결법을 찾아내는 훈련을 통해 신입 탐정들의 역량을 키워준다고 한다.

처음 진행하게 된 훈련은 지난해 독일에서 발생한 톱스",7,3,2,0,0,60,3.2,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/2cfaa972-9c11-4f31-962c-be225fec496a.jpg,2021-11-25
662,2093,당감동 정육점,522,"연쇄 살인 사건을 해결하고 오랜만에 얻은 꿀맛 같은 휴식
친구들과 휴양지에서 바비큐 파티를 위해 정육점에 들렀는데
빨간 조명 아래 정육점 주인으로 보이는 사람의 뒷모습이 보인다.

“저기요 아저씨, 이거 한 근에 얼마죠?”

아무리 불러봐도 묵묵히 도마질만 하고 있다.",1,4,2,1,0,60,3.4,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/bd3e1d91-9e66-4a30-9d2b-6c17b2a5521d.png,2021-11-25
663,2094,시그널 1989,522,"용산동에서 연쇄 살인사건이 발생했다. 피해자들은 성별, 연령대, 직업 모두 각양각색의 사람들이었으며 현장에서 발견된 범인의 족적 및 신발이 다양한 것으로 보아 모든 사건이 동일범의 소행은 아닌 것으로 판단되는 상황이었다.

정보의 부족으로 수사에 애를 먹고 있던 중, ",7,3,2,0,2,60,3.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/3d8fd38b-4bc2-4171-a101-ab4f2969fddb.jpg,2021-11-25
664,2097,시간 거래소,522,"버스 비가 2분, 커피 1잔이 5분! 
모든 비용이 인간의 남은 수명으로 계산되는 세계에서 잠입 전문가로 유명한 당신 

 어느 날 “X”라는 알 수 없는 인물로부터 “10,000,000년을 훔치자”라는 제안을 받아 그의 팀에 합류하게 된다.

 의문의 인물 X, 해커",13,3,2,1,2,60,3.3,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/2964af79-1109-4b7e-96a4-9aae27c78be7.jpg,2021-11-25
665,2098,책 읽어주는 남자,522,"왠지 아무것도 기억나지 않지만 햇살이 너무나도 따뜻한 어느 날, 

창 밖을 바라보던 당신에게 낯선 이가 말을 걸어왔다.

　　　　　　　　 　“안녕하세요?”
　　　　　　　　　　　“…?”

옆을 지나가던 한 간호사가 그 사람은 ‘이야기 들려주는 사람’이라고 소개시켜 주었",17,4,2,0,0,60,3.9,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/b77adb84-f7f4-4798-a2ab-a2ba7c8b9079.jpg,2021-11-25
666,2099,꽃배,520,"# 본격조선수사물 # 활동성갑 # 여기가 민속촌이야 방탈출이야 # 전국최초한자, 한글자물쇠도입",12,3,2,0,1,70,3.9,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/f8a1e83a-0402-4db4-823a-292dc92e7c1f.png,2021-11-25
667,2100,무죄,520,수감자와 요원이 협력하여 교도소장이 자리를 비운 60분동안 감옥을 탈출하는 테마로 두팀으로 나뉘어져 각각 입장하게 됩니다. 여러분의 팀워크를 발휘해주세요.,7,4,2,0,1,60,3.8,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/bf810115-ce14-4e1b-bfd4-40acf69ee5e1.jpg,2021-11-25
668,2101,어은꿈이진루다,516,나는 방탈출 제작자. 테마 오픈이 코앞이라 오늘도 재촉전화가 왔다. 하...어떡하지? 문제가 생각이 안 난다. 일단 집에 가서 한숨 자고 생각해볼까?,11,3,2,0,2,60,3.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/041e2794-4d9a-48ee-924c-a3846712052d.jpg,2021-11-25
669,2106,방탈출 아카데미 (Hard과정),461,"방탈출에 입문하고 싶으신 분들,
방탈출을 잘 하고 싶으신 분들을 위해 준비했습니다.
방탈출의 정석. 방탈출의 개념원리.
기출 유형 파악부터 복습까지!
마감 일주일 전입니다.
어서 수강신청을 서둘러주세요!",5,3,4,0,0,60,3.8,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/e121fabc-205f-4b39-8f27-7463d62bd501.jpg,2021-11-25
670,2108,싸이코메트리,103,"서울에서 일어난 4건의 살인사건은 동일범의 소행으로 판단된다.
그리고 나의 애인은 첫 번째 살인사건의 피해자였다. 살인범을 조사하기 위해 기자생활을 다시 시작하였지만, 치밀하고 주도면밀한 그의 흔적은 찾을 수 없었다. 하지만 익명의 제보자는 그에 대한 정보를 주었고,그",1,4,2,0,2,60,3.9,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/8819f04f-ba99-44ff-96f4-de975588ec50.jpg,2021-11-25
671,2109,미션(이지모드),326,멕시코 어느 은행.. 이곳에 다량의 금괴가 보관 되어 있다는 정보를 입수한다. 성공을 장담할 수 없는 위험천만한 계획이지만 달콤한 돈의 유혹은 당신들을 거부할 수 없게 만든다. 과연 은행...,9,2,2,0,0,60,2.1,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/f70373d1-e1c4-445e-8141-4497f6d1b78b.jpg,2021-11-25
672,2112,반 고흐의 방,523,"시간여행자인 당신. 우연히 반 고흐의 마지막날로 여행하게 되었다. 자살을 앞둔 고흐와, 관련된 비밀들. 이 모든 것을 풀어 고흐를 자살로 부터 구하지 못한 다면 영영 시간의 늪에 빠질것이다. 자 이제 당신에게 타이머가 주어졌다.",18,1,2,1,1,60,2.9,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/fc974120-f484-4dd4-90b2-24e18a0e56e2.jpg,2021-11-25
673,2113,빛과 그림자 : 화이트의 죽음2,523,"옐로우는 감옥에 가고, 사건은 영원히 종결된 것만 같았다. 이미 30대 때 세계적인 작가가 된 화이트, 그의 옆에는 그림자와 같은 존재인 블랙이 있었다. 그는 일평생을 천재작가의 그늘에서 사는데.. 전세계 독자들을 슬프게 만든 화이트의 죽음, 그 뒤로 언젠가부터 블랙의",7,3,2,1,0,60,2.1,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/91c8bfae-d2ff-46a6-ae36-3bef0c311bb2.jpg,2021-11-25
674,2118,자수성가,524,으윽.. 여긴 어디지.. 납치를 당한 것 같다.. 옆방에서 납치범이 전화하는 소리가 들린다. 요즘시대에 무슨 납치인지ㅋ 어.. 엄마..? 보이스피싱인거 다 안다고..? 나 여기있는데... 망했다..,11,1,2,1,0,60,3.0,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/cf617d61-9d65-4dcc-8035-0480c6418fcc.jpg,2021-11-25
675,2119,경성,521,"1945년 경성, 그 남자의 죽음에는 어떤 사연이 있을까요?",10,4,2,1,1,70,4.3,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/d4406260-e186-4108-9a5e-aaa2ca4489f3.jpg,2021-11-25
